row_index,review,clean_review,lexicon_score,positive_terms,negative_terms,positive_score,negative_score,likely_issue_type,evidence_pattern,reason
9258,Aman terkendali,aman terkendali,0.0,,,0.0,0.0,ambiguous,,
9283,maintenance terlalu lama,maintenance,0.0,,,0.0,0.0,ambiguous,,
9290,Kenapa sekarang kaga bisa transfer ke bank lain?,kenapa kaga bisa transfer bank,0.0,,,0.0,0.0,ambiguous,,
9305,Sy abis upgrade. Trus kok mbangking nya tdk bs ya,sy abis upgrade kok mbangking nya tidak bs ya,0.0,abis:1; ya:4,tidak:-5,5.0,-5.0,ambiguous,,
9312,parahhhh,parahhhh,0.0,,,0.0,0.0,likely_negative,parah,negative pattern in neutral score zero row
9313,"kok saya ngga bisa dapet notifikasi kode dari nomor yang sudah saya masukkan ya, jadinya ngga bisa daftar terus",kok ngga bisa dapet notifikasi kode nomor masukkan ya jadinya ngga bisa daftar,0.0,dapet:2; ya:4; daftar:1,ngga:-2; kode:-3; ngga:-2,7.0,-7.0,ambiguous,,
9326,Apk sangat bagus jdi lebih mudah untuk segala transaksi jangn ragu lagi pakek apk ini,aplikasi bagus jdi lebih mudah transaksi jangn ragu pakek aplikasi,0.0,bagus:2; lebih:1; mudah:4; transaksi:4,aplikasi:-4; ragu:-3; aplikasi:-4,11.0,-11.0,likely_positive,bagus,positive pattern in neutral score zero row
9331,Top banget apk jakone mobile simplify my life... 😊👍👍👍,top banget aplikasi jakone mobile simplify my life,0.0,top:5; banget:1,aplikasi:-4; life:-2,6.0,-6.0,ambiguous,,
9339,"Aplikasi yang sangat membantu, informatif, dan inovatif. Semoga terus berkembang program digital bank di Indonesia. Bisaa!!!",aplikasi membantu informatif inovatif semoga berkembang program digital bank indonesia bisaa,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
9347,sangatpuas,sangatpuas,0.0,,,0.0,0.0,likely_positive,puas,positive pattern in neutral score zero row
9350,Keren,keren,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9353,Hebat,hebat,0.0,,,0.0,0.0,ambiguous,,
9364,"Keren bgd makin canggih dan inovatif, bisa untuk semua pembayaran .. keren bank DKI..",keren bgd canggih inovatif bisa pembayaran keren bank dki,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9365,gila verifikasi wajahnya bikin cape. Padahal pencahayaan jelas banget. Mohon agar di permudah untuk verifikasi wajah,gila verifikasi wajahnya bikin cape padahal pencahayaan jelas banget mohon permudah verifikasi wajah,0.0,gila:3; jelas:1; banget:1; mohon:2,cape:-4; pencahayaan:-3,7.0,-7.0,ambiguous,,
9366,jellek,jellek,0.0,,,0.0,0.0,ambiguous,,
9382,Cukup terbantu dengan aplikasi ini. Transfer jadi mudah dan untuk penarikan terbilang cukup besar perharinya.,terbantu aplikasi transfer mudah penarikan terbilang perharinya,0.0,mudah:4,aplikasi:-4,4.0,-4.0,ambiguous,,
9387,"aplikasi nya bagus, mempermudah untuk transaksi. fitu-fiturnya lengkap dan mudah dipahami atau tidak membingungkan",aplikasi nya bagus mempermudah transaksi fitu fiturnya lengkap mudah dipahami tidak membingungkan,0.0,bagus:2; transaksi:4; lengkap:2; mudah:4,aplikasi:-4; mempermudah:-3; tidak:-5,12.0,-12.0,likely_positive,bagus,positive pattern in neutral score zero row
9401,Kirain aplikasi terbru makin enteng Ternyata oh ternyata lemotnya,kirain aplikasi terbru enteng ternyata oh ternyata lemotnya,0.0,enteng:4,aplikasi:-4,4.0,-4.0,likely_negative,lemot,negative pattern in neutral score zero row
9422,Mantap aplikasinya tampilanya mudah dipahami pokoknya wajib download deh,mantap aplikasi tampilanya mudah dipahami pokoknya wajib download deh,0.0,mantap:5; mudah:4,aplikasi:-4; pokoknya:-3; wajib:-2,9.0,-9.0,likely_positive,mantap,positive pattern in neutral score zero row
9440,JakOne..mobil lebih mudah transfer.. cek saldo..cek gaji..,jakone mobil lebih mudah transfer cek saldo cek gaji,0.0,mobil:1; lebih:1; mudah:4; saldo:2,cek:-4; cek:-4,8.0,-8.0,ambiguous,,
9456,tampilan aplikasi lebih bagus,tampilan aplikasi lebih bagus,0.0,tampilan:1; lebih:1; bagus:2,aplikasi:-4,4.0,-4.0,likely_positive,bagus,positive pattern in neutral score zero row
9463,Josss,josss,0.0,,,0.0,0.0,ambiguous,,
9482,Aplikasi sangat membantu.,aplikasi membantu,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
9533,"Mbangking baru nih, aplikasi dg fitur baru buat memenuhi kebutuhan kita, bisa deposit online, payment online,pke qris juga bisa.pokoknya lengkap dan me mudah kan",mbangking nih aplikasi dg fitur memenuhi kebutuhan kita bisa deposit online payment online pke qris bisa pokoknya lengkap me mudah,0.0,kebutuhan:4; lengkap:2; mudah:4,aplikasi:-4; memenuhi:-3; pokoknya:-3,10.0,-10.0,ambiguous,,
9540,"Sumpah yaa ini bank dki sebenernya baguss loh, tapi kenapa sy pakai jakone transfer ke rekening lain, itu gagal tapi saldo saya udaa kepotong. Ini gmna ya udaa sy telpon ke cs nya bukan nya bnr malah ngabisin pulsa doang mana disuruh nunggu nya lama bgttt kecewa bgtttt 🙃",sumpah yaa bank dki sebenernya baguss loh kenapa sy pakai jakone transfer rekening gagal saldo udaa kepotong gmna ya udaa sy telpon cs nya bukan nya bnr ngabisin pulsa doang disuruh nunggu nya bgttt kecewa bgtttt,0.0,sumpah:3; sebenernya:1; saldo:2; ya:4; doang:1; nunggu:1,gagal:-4; bukan:-3; pulsa:-3; disuruh:-2,12.0,-12.0,ambiguous,bagus; kecewa,
9555,Loadingnya lama (konvensional/syariah),loadingnya konvensional syariah,0.0,,,0.0,0.0,ambiguous,,
9557,Menyebalkan,menyebalkan,0.0,,,0.0,0.0,ambiguous,,
9559,"tolong di tingkatan lagi, masa mau Regis aja susah",tolong tingkatan masa regis susah,0.0,tolong:3,susah:-3,3.0,-3.0,ambiguous,,
9568,Jos,jos,0.0,,,0.0,0.0,ambiguous,,
9597,Udh beberapa x di update... Tapi kwalitas masih lebih bagus versi sebelumnya.. saat ini aplikasi hanya bisa di akses dengan wifi.. baru cepet... Tapi kalau pake data... Hmmmm... Bikin keseeeeel....,beberapa x update kwalitas lebih bagus versi sebelumnya aplikasi bisa akses wifi cepet pakai data hmmmm bikin keseeeeel,0.0,lebih:1; bagus:2; akses:2; cepet:2,aplikasi:-4; data:-3,7.0,-7.0,likely_positive,bagus,positive pattern in neutral score zero row
9609,so far aman sih,so far aman sih,0.0,,,0.0,0.0,ambiguous,,
9639,service offline terus,service offline,0.0,,,0.0,0.0,ambiguous,,
9641,Wah keren sekali ni apk sangat membantu semua transaksiku,keren ni aplikasi membantu transaksiku,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu; keren,positive pattern in neutral score zero row
9642,Maju terussssss,maju terussssss,0.0,,,0.0,0.0,ambiguous,,
9670,"masa maintenance satu bulan lebih, ada ada aja bank daerah 🤣",masa maintenance bulan lebih bank daerah,0.0,lebih:1,bulan:-1,1.0,-1.0,ambiguous,,
9672,parahhhhhhhhh,parahhhhhhhhh,0.0,,,0.0,0.0,likely_negative,parah,negative pattern in neutral score zero row
9674,aplikasi menabung yang baik,aplikasi menabung,0.0,menabung:4,aplikasi:-4,4.0,-4.0,ambiguous,,
9677,kenapa saya mau transfer ke bank lain nggak bisa sama mau top up ke dana juga sama. apa sistem nya lg gangguan?,kenapa transfer bank tidak bisa top up dana sistem nya lg gangguan,0.0,top:5; dana:4,tidak:-5; sistem:-4,9.0,-9.0,ambiguous,,
9697,kirim otp aja susah banget,kirim otp susah banget,0.0,kirim:2; banget:1,susah:-3,3.0,-3.0,ambiguous,,
9700,Keren,keren,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9707,"nice app, very usefull, tampilannya juga enak diliat dan gak ngebingungin so far.",nice aplikasi very usefull tampilannya enak diliat tidak ngebingungin so far,0.0,nice:4; enak:5,aplikasi:-4; tidak:-5,9.0,-9.0,ambiguous,,
9712,Salah satu aplikasi mobile banking terbaik yang ada sukses selalu untuk JakOne Mobile,salah aplikasi mobile banking terbaik sukses jakone mobile,0.0,terbaik:5; sukses:3,salah:-4; aplikasi:-4,8.0,-8.0,likely_positive,terbaik,positive pattern in neutral score zero row
9713,"Saya kasih bintang 5 karena saya tidak pelit meskipun loginnya sangat sulit, loadingnya juga lama sekali, dan minta kirim otp terus sampai pulsa saya habis. Good job bank dki.",kasih bintang 5 tidak pelit meskipun login sulit loadingnya minta kirim otp pulsa habis good job bank dki,0.0,kasih:2; minta:2; kirim:2; habis:3; good:5,tidak:-5; pelit:-4; meskipun:-2; pulsa:-3,14.0,-14.0,ambiguous,,
9760,Muter2 terus,muter2,0.0,,,0.0,0.0,ambiguous,,
9762,Paraaaaah ini apl...,paraaaaah apl,0.0,,,0.0,0.0,ambiguous,,
9764,Okk keren,okk keren,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9765,Mantul,mantul,0.0,,,0.0,0.0,ambiguous,,
9772,Goodjob,goodjob,0.0,,,0.0,0.0,ambiguous,,
9776,sy lupa password.. maaf bagaimana sy mau masuk .. kalo kode OTP nya ngk muncul saat sy masukin no hp. mohon arahannya,sy lupa password maaf sy masuk kode otp nya ngk muncul sy masukin no hp mohon arahannya,0.0,lupa:1; maaf:2; muncul:1; mohon:2,masuk:-3; kode:-3,6.0,-6.0,ambiguous,,
9781,FITUR BI FASTNYA KEMANA ?,fitur bi fastnya kemana,0.0,,,0.0,0.0,ambiguous,,
9791,Sudah punya Jackone lama mau update namun aplikasi mengarahkan membuat baru sampai kehabisan pulsa karena mengulang OTP beberapa kali,punya jackone update aplikasi mengarahkan membuat kehabisan pulsa mengulang otp beberapa,0.0,punya:3; mengarahkan:3; membuat:1,aplikasi:-4; pulsa:-3,7.0,-7.0,ambiguous,,
9797,JakOne Mobile is the best,jakone mobile is the best,0.0,,,0.0,0.0,ambiguous,,
9817,"Aplikasi bug gak di perbaiki udah lama sekali, sudah memilih ya pada pilihan sudah memiliki bank DKI tapi tetap saja masuk ke menu pembukaan tabungan baru",aplikasi bug tidak perbaiki udah memilih ya pilihan memiliki bank dki masuk menu pembukaan tabungan,0.0,ya:4; pilihan:5; tabungan:3,aplikasi:-4; tidak:-5; masuk:-3,12.0,-12.0,ambiguous,,
9823,Keren,keren,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9844,Sangat terbantu,terbantu,0.0,,,0.0,0.0,ambiguous,,
9851,Kerjasama antar bank masih minim,kerjasama antar bank minim,0.0,kerjasama:3,minim:-3,3.0,-3.0,ambiguous,,
9856,"Setelah di update jadi ga bisa di akses, tolong dibenerin",setelah update tidak bisa akses tolong dibenerin,0.0,akses:2; tolong:3,tidak:-5,5.0,-5.0,ambiguous,,
9862,Hebat !!!,hebat,0.0,,,0.0,0.0,ambiguous,,
9864,"bank gak guna, Gak bisa transfer ke bca",bank tidak tidak bisa transfer bca,0.0,tidak:5,tidak:-5,5.0,-5.0,ambiguous,,
9869,Aplikasi yang sangat mudah di gunakan...pkoknya recomendid ☺️☺️,aplikasi mudah gunakan pkoknya recomendid,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
9906,Keren se kali bank DKI,keren se bank dki,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9912,aplikasinya sangat membantu,aplikasi membantu,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
9914,gajelas,gajelas,0.0,,,0.0,0.0,ambiguous,,
9915,The Best,the best,0.0,,,0.0,0.0,ambiguous,,
9932,"Bank kaga jelas , transfer duit, saldonya kepotong tapi kaga sampe ke penerima Sering lola juga apk nya. Muter"" kaga jelas",bank kaga jelas transfer duit saldonya kepotong kaga sampe penerima lola aplikasi nya muter kaga jelas,0.0,jelas:1; penerima:2; jelas:1,aplikasi:-4,4.0,-4.0,ambiguous,,
9934,Aplikasinya mudah di gunakan,aplikasi mudah gunakan,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
9946,keren,keren,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
9949,Bank DKI bisnis berbayar Call center 1500-xxx,bank dki bisnis berbayar call center 1500 xxx,0.0,bisnis:3,berbayar:-3,3.0,-3.0,ambiguous,,
9983,"Banyak transaksi yang gagal,",transaksi gagal,0.0,transaksi:4,gagal:-4,4.0,-4.0,likely_negative,transaksi gagal,negative pattern in neutral score zero row
10000,maintenance yang merugikan,maintenance merugikan,0.0,,,0.0,0.0,ambiguous,,
10005,Aplikasi yang sangat membantu dalam hal pembayaran atau pun transfer uang,aplikasi membantu pembayaran transfer uang,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
10015,Bayar tagihan air + listrik gampang sekarang gak pelu keluar panas panasan,bayar tagihan air listrik gampang tidak pelu keluar panas panasan,0.0,bayar:1; gampang:4; panas:4,air:-1; tidak:-5; keluar:-3,9.0,-9.0,ambiguous,,
10034,Aplikasi nya bikin hidup jadi simple Krn praktis dan gak bikin ribet.. tinggal klik klik langsung sat set sat set..,aplikasi nya bikin hidup simple praktis tidak bikin ribet tinggal klik klik langsung sat set sat set,0.0,hidup:2; simple:3; praktis:4; tinggal:1; langsung:3,aplikasi:-4; tidak:-5; ribet:-4,13.0,-13.0,ambiguous,praktis; simple; ribet,
10041,No Comment lah,no comment,0.0,,,0.0,0.0,ambiguous,,
10046,Ada banyak benefit gratis untuk aplikasi ini senilai 600ribu saat mendaftar,benefit gratis aplikasi senilai 600ribu mendaftar,0.0,gratis:4,aplikasi:-4,4.0,-4.0,ambiguous,,
10048,"bagus aplikasinya,sangat membantu di jaman sekarang yang serba digital",bagus aplikasi membantu jaman serba digital,0.0,bagus:2; membantu:4,aplikasi:-4; jaman:-2,6.0,-6.0,likely_positive,sangat membantu; bagus,positive pattern in neutral score zero row
10054,Aplikasi nya sangat mudah digunakan,aplikasi nya mudah digunakan,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,mudah digunakan,positive pattern in neutral score zero row
10065,"Tolong ditingkatkan lagi dong Bukan karena faktor sinyal atau memori kepenuhan, tetapi memang dari aplikasinya!!!",tolong ditingkatkan bukan faktor sinyal memori kepenuhan aplikasi,0.0,tolong:3; faktor:4,bukan:-3; aplikasi:-4,7.0,-7.0,ambiguous,,
10069,Virtual Accout,virtual accout,0.0,,,0.0,0.0,ambiguous,,
10094,"Aplikasinya bagus karena banyak fitur yang bisa mempermudah jadi gak repot keluar untuk beli pulsa, bayar listrik, dll. pokok nya mantap lah",aplikasi bagus fitur bisa mempermudah tidak repot keluar beli pulsa bayar listrik dll pokok nya mantap,0.0,bagus:2; repot:5; beli:2; bayar:1; pokok:3; mantap:5,aplikasi:-4; mempermudah:-3; tidak:-5; keluar:-3; pulsa:-3,18.0,-18.0,likely_positive,bagus; mantap,positive pattern in neutral score zero row
10096,Mantaaappp,mantaaappp,0.0,,,0.0,0.0,ambiguous,,
10097,bi fast kemane bro,bi fast kemane bro,0.0,,,0.0,0.0,ambiguous,,
10110,Aman,aman,0.0,,,0.0,0.0,ambiguous,,
10111,Jakone Mobile memberikan benefit 600rb saat mendaftar,jakone mobile memberikan benefit 600rb mendaftar,0.0,,,0.0,0.0,ambiguous,,
10124,Masih sering lag...,lag,0.0,,,0.0,0.0,ambiguous,,
10142,goodd,goodd,0.0,,,0.0,0.0,ambiguous,,
10143,Kok user saya terkunci kenapa yah???,kok user terkunci kenapa yah,0.0,,,0.0,0.0,ambiguous,,
10145,"Ada banyak benefit gratis untuk aplikasi ini, mendapatkan reward Rp600rb",benefit gratis aplikasi mendapatkan reward rp600rb,0.0,gratis:4,aplikasi:-4,4.0,-4.0,ambiguous,,
10161,Saya baru login udh kluar lagi...,login kluar,0.0,,,0.0,0.0,ambiguous,,
10184,Semakin ke sini semakin lemot .. susah di akses,lambat susah akses,0.0,lambat:1; akses:2,susah:-3,3.0,-3.0,likely_negative,lemot; lambat,negative pattern in neutral score zero row
10211,Aplikasi yang baik dan mudah dipahami,aplikasi mudah dipahami,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
10250,"saya sudah melakukan pendaftaran dan berhasil, namun tidak mendapatkan user id, sy sudah kirim email untuk laporan Namum belum ada tindak lanjut.",melakukan pendaftaran berhasil tidak mendapatkan user id sy kirim email laporan namum belum tindak lanjut,0.0,pendaftaran:3; berhasil:3; kirim:2; lanjut:2,tidak:-5; laporan:-5,10.0,-10.0,ambiguous,,
10253,satu satu nya bank yang gangguan terus menerus,nya bank gangguan menerus,0.0,,,0.0,0.0,ambiguous,,
10284,pelayanannya baik,pelayanannya,0.0,,,0.0,0.0,ambiguous,,
10295,tampilan aplikasi modern,tampilan aplikasi modern,0.0,tampilan:1; modern:3,aplikasi:-4,4.0,-4.0,ambiguous,,
10296,Lama banget dapet kode otp nya,banget dapet kode otp nya,0.0,banget:1; dapet:2,kode:-3,3.0,-3.0,ambiguous,,
10336,Ini kenapa otp ga masuk2 ya padahal pulsa ada internet lancar,kenapa otp tidak masuk2 ya padahal pulsa internet lancar,0.0,ya:4; lancar:4,tidak:-5; pulsa:-3,8.0,-8.0,ambiguous,lancar; otp tidak masuk,
10344,menurutku aku aman aja sih,menurutku aman sih,0.0,,,0.0,0.0,ambiguous,,
10365,Tmbah Update tambah gak jelas aplgi setiap jam ½10 malam mau transaksi erorr teruss jaringann..,tmbah update tambah tidak jelas aplgi setiap jam 10 malam transaksi erorr teruss jaringann,0.0,tambah:3; transaksi:4,tidak:-5; jelas:-1; malam:-1,7.0,-7.0,likely_negative,eror,negative pattern in neutral score zero row
10383,"Apknya jadul bngt kirim kode SMS ajh lama bngt , trus kaga dikirim kirim pula",apknya jadul bngt kirim kode sms ajh bngt kaga dikirim kirim,0.0,kirim:2; dikirim:2; kirim:2,jadul:-3; kode:-3,6.0,-6.0,ambiguous,,
10397,"Aplikasi Cepat, Tampilan Baru Keren!",aplikasi cepat tampilan keren,0.0,cepat:3; tampilan:1,aplikasi:-4,4.0,-4.0,likely_positive,keren; cepat,positive pattern in neutral score zero row
10410,"Aplikasi mobile banking yang sangat mudah di gunakan bisa bayar apa aja pake aplikasi ini ,saya merekomendasikan mobile banking ini, karena bayar apa aja jadi ga ribet dari segi tampilan juga menarik dan bersahabat..",aplikasi mobile banking mudah gunakan bisa bayar pakai aplikasi merekomendasikan mobile banking bayar tidak ribet segi tampilan menarik bersahabat,0.0,mudah:4; bayar:1; bayar:1; ribet:4; tampilan:1; menarik:4; bersahabat:2,aplikasi:-4; aplikasi:-4; tidak:-5; segi:-4,17.0,-17.0,likely_negative,ribet,negative pattern in neutral score zero row
10433,Udh di update malah makin loding terus😭😭,update loding,0.0,,,0.0,0.0,ambiguous,,
10447,"Aplikasi bagus, perlu di coba",aplikasi bagus coba,0.0,bagus:2; coba:2,aplikasi:-4,4.0,-4.0,likely_positive,bagus,positive pattern in neutral score zero row
10451,aneh transfer ke bank lain malah kaga bisa kocak padahal limit 10jt mau pindahin dana 9jt malah kena transaksi batal terus mau lewat e wallet sama aja kaga danta tiba-tiba koneksi kaga jelas eror padahal lancar busuk banget ini bank,aneh transfer bank kaga bisa kocak padahal limit 10jt pindahin dana 9jt kena transaksi batal e wallet kaga danta tiba tiba koneksi kaga jelas error padahal lancar busuk banget bank,0.0,aneh:4; dana:4; transaksi:4; koneksi:2; jelas:1; lancar:4; banget:1,kocak:-2; kena:-3; batal:-5; error:-5; busuk:-5,20.0,-20.0,ambiguous,lancar; error; eror,
10472,Simple dan gak ribet. Gak pernah ngelag. Tingkat security bagus.,simple tidak ribet tidak ngelag tingkat security bagus,0.0,simple:3; ribet:4; tingkat:1; bagus:2,tidak:-5; tidak:-5,10.0,-10.0,ambiguous,simple; bagus; ribet,
10503,kebanyakan kendala mulu aplikasinya,kebanyakan kendala mulu aplikasi,0.0,kebanyakan:2; mulu:2,aplikasi:-4,4.0,-4.0,ambiguous,,
10504,Wantulllll,wantulllll,0.0,,,0.0,0.0,ambiguous,,
10505,Fitur terlengakap dalam 1 genggaman..keren Bank DKI,fitur terlengakap 1 genggaman keren bank dki,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
10508,Mantapppp benerr,mantapppp benerr,0.0,,,0.0,0.0,likely_positive,mantap,positive pattern in neutral score zero row
10525,Aplikasi mobile banking tebaik yang mudah di operasikan.fitur fitur nya juga keren.,aplikasi mobile banking tebaik mudah operasikan fitur fitur nya keren,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,keren,positive pattern in neutral score zero row
10547,Nicer tryy,nicer tryy,0.0,,,0.0,0.0,ambiguous,,
10561,Aplikasi jakOne mobile nya sangat membantu..,aplikasi jakone mobile nya membantu,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
10567,Bank terburuk di indonesia untuk semua halnya 👎,bank terburuk indonesia halnya,0.0,,,0.0,0.0,likely_negative,buruk,negative pattern in neutral score zero row
10573,"mau bayar pendidikan susah, gabisa transfer dari platform gopay, dana, shopeepay kesini. tolong diperbaiki sistemnya.",bayar pendidikan susah tidak bisa transfer platform gopay dana shopeepay kesini tolong diperbaiki sistemnya,0.0,bayar:1; dana:4; tolong:3,susah:-3; tidak:-5,8.0,-8.0,ambiguous,,
